id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken (min)
0xa8da,29.0,4.9,13.081878,80.248519,13.121878,80.288519,13:25,Sunny,High,2,Snack,scooter,1.0,No,Metropolitian,13
0x96e5,21.0,4.5,22.308096,73.167753,22.328096,73.187753,10:10,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15
0xaa3d,28.0,4.8,17.411028,78.329645,17.431028,78.349645,0.5,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,18
0xae36,34.0,4.6,26.913726,75.75282,27.043726,75.88282,20:05,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,47
0xae6b,26.0,5.0,13.091809,80.219104,13.141809,80.269104,22:45,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15
0x626c,27.0,4.7,22.725748,75.898497,22.855747,76.028497,1,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19
0x9116,21.0,4.6,0.0,0.0,0.08,0.08,21:10,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15
0x8da1,21.0,4.7,13.064181,80.236442,13.174181,80.346442,18:35,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,23
0x7b78,20.0,4.6,19.065838,72.832658,19.085838,72.852658,10:45,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,20
0x41bb,23.0,4.7,18.554382,73.798206,18.644382,73.888206,22:20,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,20
0x4434,34.0,4.5,12.352058,76.60665,12.362058,76.61665,08:30,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,20
0xbd09,29.0,4.8,21.173343,72.792731,21.253343,72.872731,18:15,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,39
0xd190,22.0,4.6,26.472001,80.354002,26.482001,80.364002,09:20,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,17
0x36bc,29.0,4.8,21.173343,72.792731,21.183343,72.802731,08:25,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19
0xc025,37.0,,-30.899584,75.809346,30.949584,75.859346,17:45,Fog,Medium,2,Meal,scooter,1.0,No,Urban,16
0x3519,32.0,4.0,26.902908,75.792934,27.032908,75.922934,19:30,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,44
0xc97b,33.0,4.8,15.157944,73.950889,15.177944,73.970889,10:35,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27
0x1295,31.0,4.8,12.304569,76.643622,12.384569,76.723622,18:15,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42
0xba9f,26.0,4.5,12.939496,77.625999,12.979496,77.665999,0.583333333,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,23
0x520,,,-22.308096,73.167753,22.348096,73.207753,14:25,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,48
0xdcbe,38.0,4.5,23.230791,77.43702,23.320791,77.52702,22:30,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,30
0x68d,,,12.906229,77.596791,12.926229,77.616791,09:10,Sunny,Low,1,Meal,scooter,,No,Urban,12
0x344a,25.0,4.7,19.178321,72.834715,19.308321,72.964715,18:45,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30
0x788d,28.0,5.0,26.905287,75.794592,27.015287,75.904592,0.833333333,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,40
0x879d,35.0,4.8,21.173493,72.801953,21.263493,72.891953,17:30,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,29
0xa7eb,20.0,4.7,23.374878,85.335739,23.404878,85.365739,18:15,Sunny,Medium,1,Buffet,motorcycle,0.0,,Urban,14
0x2bf7,39.0,4.8,12.323225,76.630028,12.383225,76.690028,18:40,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34
0x3473,24.0,4.9,22.761226,75.887522,22.791226,75.917522,19:50,Windy,Jam,0,Snack,motorcycle,1.0,No,,38
0xdf04,31.0,4.5,0.0,0.0,0.08,0.08,19:30,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33
0x65b2,33.0,4.2,18.56245,73.916619,18.65245,74.006619,21:55,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31
0xb0ed,28.0,4.7,26.905287,75.794592,26.935287,75.824592,20:30,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,10
0xdce7,39.0,4.7,15.496162,73.825364,15.606162,73.935364,23:05,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,27
0x72bb,25.0,5.0,22.744648,75.894377,22.854648,76.004377,23:25,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,27
0x6b06,27.0,4.5,18.592718,73.773572,18.602718,73.783572,08:55,Windy,Low,2,Snack,scooter,1.0,No,Urban,11
0x861a,20.0,4.9,11.001753,76.986241,11.081753,77.066241,18:15,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34
0x3035,38.0,4.6,21.185047,72.80859,21.245047,72.86859,22:20,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28
0x5585,29.0,4.9,18.530963,73.828972,18.550963,73.848972,10:35,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,15
0x33b9,34.0,4.9,21.149834,72.778666,21.159834,72.788666,0.375,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20
0x7c6,30.0,5.0,22.310329,73.169083,22.320329,73.179083,08:35,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,25
0x4cbc,24.0,4.8,22.311603,73.165012,22.321603,73.175012,10:35,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,24
0xc553,32.0,4.7,0.0,0.0,0.11,0.11,18:05,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,30
0xcea4,36.0,4.7,23.184992,77.417227,23.314992,77.547227,23:05,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,40
0x2384,30.0,4.1,11.010375,76.95295,11.060375,77.00295,23:25,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
0x16e4,27.0,4.9,26.90519,75.810753,26.91519,75.820753,11:15,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26
0x16dd,23.0,4.7,18.530963,73.828972,18.660963,73.958972,20:30,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,45
0x2330,,,13.086438,80.220672,13.136439,80.270672,19:05,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27
0xfea,29.0,5.0,12.981615,80.231598,12.991615,80.241598,10:40,Sunny,Low,2,Meal,scooter,,No,Urban,18
0xc721,21.0,4.2,26.471617,80.313564,26.531617,80.373564,19:45,Sunny,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,49
0x5694,30.0,4.7,11.006686,76.951736,11.016686,76.961736,0.458333333,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21
0x75a,,,18.56245,73.916619,18.58245,73.936619,11:35,Windy,High,0,Snack,motorcycle,0.0,No,Urban,32
0x9068,24.0,4.4,19.207222,72.972281,19.317222,73.082281,0.75,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,39
0x9483,30.0,5.0,0.0,0.0,0.13,0.13,21:30,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45
0x650b,21.0,4.7,17.422819,78.449578,17.512819,78.539578,23:05,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22
0xabfe,34.0,4.8,23.374878,85.335739,23.384878,85.345739,08:55,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18
0x61f8,33.0,4.6,12.933298,77.614293,12.983298,77.664293,18:35,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,23
0x27c2,32.0,3.7,0.0,0.0,0.08,0.08,22:55,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,33
0xc20f,35.0,5.0,0.0,0.0,0.06,0.06,18:45,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31
0x6e1c,38.0,4.6,19.176269,72.836721,19.186269,72.846721,08:25,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22
0x8c63,35.0,4.9,23.333017,85.3172,23.353017,85.3372,10:30,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17
0xbb9d,38.0,4.2,0.0,0.0,0.11,0.11,21:50,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,35
0x6b1c,37.0,4.7,21.173493,72.801953,21.243493,72.871953,18:20,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Semi-Urban,48
0xbe39,24.0,4.9,17.422819,78.449578,17.492819,78.519578,23:05,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
0x586e,36.0,4.8,21.160522,72.771477,21.210522,72.821477,22:05,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,47
0x2459,21.0,4.9,11.024839,77.007003,11.114839,77.097003,21:30,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,11
0xcd24,39.0,3.7,26.471529,80.313458,26.611529,80.453458,22:35,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,39
0xdd0,,,22.760072,75.892574,22.810072,75.942574,23:45,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,17
0x9a92,23.0,5.0,13.044694,80.26147,13.124694,80.34147,20:25,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37
0x843d,31.0,5.0,26.902328,75.794257,27.032328,75.924257,23:05,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,17
0x5f30,29.0,5.0,21.15276,72.778059,21.16276,72.788059,09:15,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,16
0x7b6a,36.0,4.9,12.970221,77.645396,13.040221,77.715396,20:30,Fog,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,54
0xad65,23.0,4.7,26.913483,75.803139,27.023483,75.913139,20:10,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,35
0x263f,30.0,4.1,22.651847,75.881991,22.761847,75.991991,19:30,Cloudy,Jam,1,Buffet,motorcycle,,No,Metropolitian,48
0xb90b,32.0,4.5,12.310972,76.659264,12.370972,76.719264,0.916666667,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,29
0x14b3,33.0,4.0,17.483216,78.552111,17.553216,78.622111,17:40,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,47
0x20f8,27.0,4.7,12.326356,76.619103,12.416356,76.709103,18:50,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25
0xc6cc,30.0,4.5,9.985697,76.281128,10.035697,76.331128,22:45,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15
0x7ff0,36.0,4.8,23.39925,85.390464,23.40925,85.400464,09:10,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,22
0xa09c,22.0,4.9,23.333017,85.3172,23.423017,85.4072,19:40,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,39
0x8b46,29.0,4.9,12.323978,76.627961,12.373978,76.677961,21:55,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,18
0x62f8,35.0,4.9,12.933298,77.614293,13.063298,77.744293,19:40,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,37
0x654c,21.0,4.8,0.0,0.0,0.04,0.04,16:05,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,23
0x4171,33.0,4.3,12.934365,77.616155,13.014365,77.696155,17:35,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38
0xd069,39.0,4.0,22.547186,88.35068,22.597185,88.40068,0.916666667,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31
0x2f4d,26.0,4.3,18.543626,73.905101,18.633626,73.995101,17:20,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,35
0x65f9,25.0,4.5,18.536718,73.830327,18.586718,73.880327,23:20,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16
0xbba0,28.0,4.5,18.51421,73.838429,18.59421,73.918429,20:55,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29
0xd71f,39.0,4.3,19.874103,75.368419,19.904103,75.398419,23:10,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,29
0xc998,22.0,4.7,30.893244,75.821817,30.933244,75.861817,13:50,Windy,High,0,Buffet,motorcycle,0.0,No,Urban,15
0x1816,20.0,4.6,12.979166,77.640709,13.009166,77.670709,19:45,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,23
0xba05,27.0,4.3,12.311072,76.654878,12.371072,76.714878,22:15,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22
0x4d7d,38.0,4.6,17.451976,78.385883,17.541976,78.475883,18:50,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,20
0x5555,35.0,5.0,0.0,0.0,0.07,0.07,21:10,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,45
0xa1f0,30.0,4.5,12.934365,77.616155,12.974365,77.656155,15:50,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,20
0x98f6,20.0,4.8,18.593481,73.785901,18.653481,73.845901,18:05,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,14
0x7054,24.0,4.9,21.157729,72.768726,21.187729,72.798726,22:10,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30
0x8436,38.0,4.6,22.760072,75.892574,22.770072,75.902574,09:35,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,18
0x553a,20.0,4.2,0.0,0.0,0.09,0.09,19:40,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,44
0xb768,29.0,4.6,26.913987,75.752891,26.963987,75.802891,17:55,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,13
0xa442,31.0,4.3,18.554382,73.798206,18.584382,73.828206,22:25,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,33
0x935c,30.0,4.1,0.0,0.0,0.04,0.04,12:50,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,32
0x20d2,30.0,4.0,12.299524,76.64262,12.339524,76.68262,13:40,Stormy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,32
0x536e,27.0,4.5,26.913483,75.803139,27.003483,75.893139,21:05,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26
0x662e,33.0,4.6,11.021278,76.995017,11.151278,77.125017,23:10,Sunny,Low,2,Snack,motorcycle,1.0,No,Urban,20
0xba7c,27.0,4.7,12.934365,77.616155,13.064365,77.746155,20:25,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,27
0xb3db,21.0,4.6,12.337928,76.617889,12.377928,76.657889,13:50,Sandstorms,High,1,Meal,scooter,0.0,No,,14
0x3279,23.0,4.7,18.53408,73.89852,18.57408,73.93852,12:15,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,28
0x3b4d,38.0,4.6,26.891191,75.802083,26.941191,75.852083,22:10,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,32
0xddf,,,18.536718,73.830327,18.546719,73.840328,11:50,Cloudy,High,0,Drinks,motorcycle,,No,Urban,25
0x1511,22.0,4.2,18.520016,73.830547,18.630016,73.940547,19:30,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33
0xc8d1,20.0,4.4,22.547186,88.35068,22.557186,88.36068,09:25,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
0xa852,31.0,3.9,12.323994,76.626167,12.433994,76.736167,20:35,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,44
0x9739,36.0,4.2,12.323978,76.627961,12.353978,76.657961,21:50,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34
0x2ec3,37.0,4.3,0.0,0.0,0.02,0.02,11:25,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33
0x88b9,25.0,4.6,13.005801,80.250744,13.015801,80.260744,11:15,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,16
0x2374,37.0,4.9,13.091809,80.219104,13.111809,80.239104,0.416666667,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,12
0x2e48,30.0,4.3,13.091809,80.219104,13.171809,80.299104,23:15,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,36
0x7953,37.0,4.9,12.98041,77.640489,13.06041,77.720489,20:55,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35
0x21de,35.0,4.2,0.0,0.0,0.09,0.09,0.875,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,39
0x8dfd,23.0,4.5,22.311358,73.164798,22.351358,73.204798,14:25,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,26
0x19fe,35.0,3.9,17.440827,78.393391,17.570827,78.523391,20:30,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33
0xc0d2,36.0,4.5,-25.449872,81.836167,25.499872,81.886167,20:15,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30
0xb1aa,30.0,4.4,22.725835,75.887648,22.795835,75.957648,21:25,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,36
0x5558,39.0,3.6,13.044694,80.26147,13.124694,80.34147,19:25,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,42
0xc52d,34.0,4.6,19.875522,75.367127,19.955522,75.447127,17:45,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,49
0xaac6,36.0,5.0,21.173493,72.801953,21.223493,72.851953,17:35,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,27
0x23d9,23.0,4.9,23.359194,85.325447,23.419194,85.385447,0.958333333,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19
0x26b1,33.0,4.3,26.766536,75.837333,26.786536,75.857333,11:05,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22
0x2098,37.0,4.1,21.149669,72.772629,21.259669,72.882629,22:10,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,44
0xb502,36.0,4.7,23.357804,85.325146,23.467804,85.435146,18:15,Sunny,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38
0xd0c9,,,30.366322,78.070453,30.426322,78.130453,21:50,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,50
0x2799,39.0,4.5,11.008638,76.984311,11.098638,77.074311,18:20,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32
0x6d3f,29.0,4.5,17.410371,78.437225,17.430371,78.457225,0.416666667,Cloudy,Low,1,Snack,scooter,1.0,No,,15
0xb217,29.0,4.9,21.170798,72.790489,21.200798,72.820489,0.958333333,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,20
0x61e5,21.0,4.0,0.0,0.0,0.01,0.01,11:40,Fog,High,1,Meal,scooter,1.0,No,Urban,34
0xc2ca,39.0,4.8,9.985497,76.276999,10.065497,76.356999,0.875,Fog,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,41
0x6c49,27.0,4.6,21.15276,72.778059,21.26276,72.888059,17:35,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16
0xce6b,26.0,4.6,19.878028,75.317475,19.918028,75.357475,0.583333333,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,28
0x1354,29.0,4.6,12.975996,80.221898,13.055996,80.301898,20:10,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,38
0x9ea9,23.0,4.8,22.31279,73.170283,22.42279,73.280283,19:45,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32
0x210f,33.0,4.8,17.41233,78.449654,17.42233,78.459654,10:35,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21
0x90ee,30.0,4.9,0.0,0.0,0.02,0.02,09:20,Sunny,Low,0,Snack,motorcycle,,No,Metropolitian,27
0xb493,27.0,4.9,11.02091,76.940432,11.10091,77.020432,22:40,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27
0x18c5,,,22.75004,75.902847,22.77004,75.922847,10:05,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19
0x6087,21.0,4.5,12.323194,76.630583,12.373194,76.680583,22:05,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,41
0xd1da,21.0,4.5,27.160832,78.011608,27.240832,78.091608,22:25,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20
0x2e94,33.0,4.5,12.325461,76.632278,12.435461,76.742278,20:45,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39
0xa525,39.0,4.8,23.39925,85.390464,23.43925,85.430464,0.666666667,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,16
0xbaf6,29.0,4.6,22.695207,75.866059,22.745207,75.916059,17:50,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,20
0x269a,23.0,4.7,18.530963,73.828972,18.600963,73.898972,19:50,Stormy,Jam,2,Meal,motorcycle,,No,Metropolitian,26
0xd1fb,23.0,4.8,25.451517,81.832616,25.491517,81.872616,15:30,Windy,Medium,1,Meal,scooter,1.0,No,Urban,26
0xb1bb,24.0,4.8,13.02978,80.208812,13.15978,80.338812,17:20,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,22
0x56d4,34.0,5.0,23.371292,85.327872,23.501292,85.457872,23:30,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,21
0x29e1,26.0,4.9,26.90519,75.810753,26.96519,75.870753,21:45,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28
0x4531,31.0,4.7,22.725835,75.887648,22.765835,75.927648,14:20,Windy,High,0,Snack,motorcycle,3.0,Yes,Semi-Urban,49
0x55dc,32.0,4.5,18.569156,73.774723,18.639156,73.844723,17:35,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,26
0xb027,30.0,5.0,12.323225,76.630028,12.433225,76.740028,23:20,Stormy,Low,1,Meal,scooter,1.0,No,Urban,20
0x7350,23.0,5.0,19.121999,72.908493,19.211999,72.998493,23:40,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17
0xa378,21.0,5.0,17.438263,78.397865,17.508263,78.467865,21:40,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,18
0x11dc,25.0,4.9,12.970221,77.645396,13.010221,77.685396,14:30,Fog,High,0,Meal,motorcycle,1.0,No,Urban,21
0xd928,27.0,4.9,22.533662,88.366217,22.553662,88.386217,11:05,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,18
0xe285,37.0,4.3,27.16185,78.040165,27.20185,78.080165,14:05,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,36
0xb40b,36.0,5.0,12.933284,77.615428,12.943284,77.625428,08:40,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,29
0x396a,36.0,4.3,26.913987,75.752891,26.943987,75.782891,18:25,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,31
0xd1b8,25.0,4.7,19.866969,75.318894,19.916969,75.368894,24:10:00,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19
0xd89e,30.0,4.6,23.218998,77.373573,23.268998,77.423573,17:40,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30
0x5dd6,23.0,4.8,21.170798,72.790489,21.240798,72.860489,17:40,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,28
0xcf38,35.0,4.9,0.0,0.0,0.13,0.13,20:10,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33
0x3d88,22.0,4.8,11.003669,76.976494,11.023669,76.996494,0.375,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,14
0x91ce,27.0,4.7,21.186884,72.793616,21.266884,72.873616,20:10,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,15
0xc5b3,28.0,4.7,23.264015,77.408236,23.374015,77.518236,0.75,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20
0x46d0,35.0,4.9,18.592718,73.773572,18.722718,73.903572,21:35,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43
0x17bd,38.0,3.7,17.422819,78.449578,17.532819,78.559578,23:55,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,34
0x2e54,34.0,4.5,12.978453,77.643685,13.048453,77.713685,0.958333333,Fog,Low,2,Snack,scooter,1.0,No,Urban,31
0x1059,33.0,4.7,12.337978,76.616792,12.427978,76.706792,21:45,Cloudy,Jam,1,Buffet,scooter,0.0,Yes,Metropolitian,38
0x8c54,37.0,4.8,0.0,0.0,0.04,0.04,12:40,Stormy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,28
0xaf53,36.0,4.9,19.12663,72.829976,19.23663,72.939976,23:50,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,28
0x8619,22.0,4.5,11.026117,76.944652,11.036117,76.954652,0.416666667,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19
0x4bbf,27.0,4.6,19.221315,72.862381,19.351315,72.992381,21:30,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17
0x29b9,35.0,4.6,12.979096,77.640625,12.989096,77.650625,09:45,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,25
0x5cd3,24.0,4.6,11.006686,76.951736,11.036686,76.981736,22:25,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,10
0xcd97,31.0,4.7,19.875337,75.316722,19.945337,75.386722,22:10,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37
0x7062,27.0,4.5,26.90294,75.793007,26.97294,75.863007,1,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,18
0x5450,22.0,4.7,12.970324,77.645748,13.010324,77.685748,15:30,Stormy,Medium,2,Snack,scooter,1.0,No,Urban,22
0xd14a,21.0,4.6,25.457116,81.859682,25.497116,81.899682,16:20,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Urban,10
0x8653,26.0,4.2,22.31279,73.170283,22.35279,73.210283,13:35,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,38
0x93e8,30.0,4.4,11.003669,76.976494,11.093669,77.066494,19:40,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,35
0xa4ce,36.0,4.3,26.914142,75.805704,26.944142,75.835704,21:45,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33
0x8bfe,33.0,4.9,12.326356,76.619103,12.336356,76.629103,09:35,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,16
0xb87e,32.0,4.7,23.357804,85.325146,23.487804,85.455146,17:20,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,18
0xae97,23.0,5.0,13.005801,80.250744,13.085801,80.330744,17:40,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,18
0x78b8,30.0,4.7,21.186608,72.794136,21.196608,72.804136,09:05,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,25
0xc415,20.0,4.6,15.556561,73.763633,15.566561,73.773633,10:55,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,14
